Product Name;Brand Name;Price;Rating;Reviews;Review Votes;Sentiment
Samsung Galaxy Grand Prime DUOS G531H/DS - Gold (International Version);Samsung;179.99;2;Update: I returned this purchase and bought the American version from the T-Mobile website, and it's world's better!!! No issues whatsoever, and a lot more options to customize. Keyboard is easier to use, camera is not pixelated, and overall processing is much faster. It's on sale right now! I got it for about $110, and it feels like a $300 phone.The screen of my Asus ZenFone2 broke and it started malfunctioning, so I was forced to buy a new phone. My sister and friend have this phone, and they said they like it a lot, so I went for it without putting in much research. People seem to be impressed by it, and the price is great. Maybe mine is faulty....This was a downgrade. I like the size, but that's about it. The processing is not too fast. The screen froze on the second day of having it, and I had to remove the battery to reset it. The touch calibration is awful (especially where the backspace button is). The keyboard isn't great, and it takes me about twice as long to get through a text than I used to. The back camera is decent, but the front camera is SO BAD. Grainy, pixelated pictures, even in good lighting.I think I will be returning this phone. Fingers crossed I'm able to...;12;1
Samsung Galaxy Grand Prime DUOS G531H/DS - Gray (International Version);Samsung;179.99;2;Update: I returned this purchase and bought the American version from the T-Mobile website, and it's world's better!!! No issues whatsoever, and a lot more options to customize. Keyboard is easier to use, camera is not pixelated, and overall processing is much faster. It's on sale right now! I got it for about $110, and it feels like a $300 phone.The screen of my Asus ZenFone2 broke and it started malfunctioning, so I was forced to buy a new phone. My sister and friend have this phone, and they said they like it a lot, so I went for it without putting in much research. People seem to be impressed by it, and the price is great. Maybe mine is faulty....This was a downgrade. I like the size, but that's about it. The processing is not too fast. The screen froze on the second day of having it, and I had to remove the battery to reset it. The touch calibration is awful (especially where the backspace button is). The keyboard isn't great, and it takes me about twice as long to get through a text than I used to. The back camera is decent, but the front camera is SO BAD. Grainy, pixelated pictures, even in good lighting.I think I will be returning this phone. Fingers crossed I'm able to...;12;1
Samsung Galaxy Note 3 N900A Unlocked Cellphone, 32GB, Black;Samsung;300;5;Upgraded from an Galaxy S2. Screen has alot of real estate. Very fast, some very cool features even though you wont use all of them. S-pen is great for people on the run and need to keep quick notes or can be used as note pad as well. When using transcribe I dont have best handwriting and interpret s my text well. Would recommend. Not apple bashing but does stuff an iphone cant.;12;1
Sony Xperia Z5 E6653 32GB 5.2-inch 4G LTE Factory Unlocked International Stock No Warranty (Pink);Sony;365.99;5;"Here is what I personally think of the Xperia Z5.I have to say this has to be the best phone I've ever used, the features are incredible and so is the hardware. I've been an iphone user for about 6 or 7 years, in all that time owning a galaxy s3 and having a horrible experience of it breaking the second week I had it, so to me it was too delicate and expensive. So just until a few months ago I had the ""all new"" iPhone 6 plus. Before that I had the I phone 5s and it was pretty solid and fast for the time. Well just after owning the I phone for about a month the camera stopped working so I had to send it out to Apple to get the camera fixed, turns out they sent me a new one. Well all was good for about two more months when one day I forgot my phone in my back pocket and sat down in my car and I shattered the screen and bent the thin aluminum housing.that was it after seven years it was over, it was time for something else.So on to the phone...Compared to the I phone this phone is way ahead of its league. Let me start of with what I've noticed in the week that I've owned the phone. When I go to you tube and choose the 1080p option it works flawlessly with zero buffering,as to the I phone I could never watch 1080p, it would never load. Another thing is the keyboard, it is spot on. It is rare if I ever press the wrong letter while I'm trying to type, where as the I phone I would ALWAYS press the wrong key, it was extremely frustrating. Another thing I like is the ability to choose from 8,16,20,23 mp depending on the type of picture your taking and they all come out extremely detailed. Plus the ability to record in 4K. So far I love it. I also like how everything is connected. If I set a reminder or appointment it will automatically sync with my account and I'll actually get an email. So far that's all I've discovered for now, this phone is packed full of features and options I haven't even had the time to take advantage of. All I can say is I'm more than happy I made the decision to switch and chose a great phone to replace it with.";12;1
Sony Xperia XZ - Unlocked Smartphone - 32GB - Platinum (US Warranty);Sony;649.99;2;The phone doesn't work with T-Mobile SIM card, contacted Sony officials and they told me they do not know which carrier is compatible with Xperia and asked me to contact the seller. According the Amazon representatives, I got a bad phone, they don't have inventory so I have to get a refund. I don't know if I'm the only one experiencing this issue, but it's very annoying.Extra star for good looking;12;1
Blu LIFE 8 Unlocked (Pink);BLU;199.98;5;Bought 2 of these, a white and a pink...We both love them..No problem whatsoever. Bluetooth is working perfectly fine. The only thing I would say I don't like is the fact that it doesn't have a notification light. Hopefully they do an updated version and include this. Super slim and sleek. Worth every penny. All I need now is a wallet case over the soft gel case and a privacy screen protector over the normal one. I have recommended this phone to 5 other friends and they purchased :);13;1
CAT PHONES S60 Rugged Waterproof Smartphone with integrated FLIR camera;CAT PHONES;592.5;1;Unfortunately found out this is the CDMA version of the phone and does not work with ATT or Tmobile. This is the CDMA model it did not work. I contacted ATT and Tmobile and they told me this model will not connect on their network. Please be careful in buying this version.;13;1
LG G3 Beat LG-D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone - Black;LG;198.97;1;"I purchased this phone thinking it would work well in the United States. Well... This model was designed and marketed for a foreign country. While it will work in the United States, the fact that it was designed for another country has caused several negative issues: 1. None of the instructions were in English. 2. The charger was designed for a country other than the United States, but it did come with an extension adapter would would allow you to use it in the United States. The problem with that is that, once you added the adapter, the charger became 4"" long, which is not very compact or travel friendly. 3. The phone was factory loaded with TONS of applications designed for foreign countries which clogged up the internal storage memory and are also useless in the United States, and the worse part is that you cannot delete them from the phone. This phone is equipped with a Quad-Core 1.2 GHz Cortex-A7 Processor. I have used other phones that are equipped with this processor and I have not experienced any real speed issues, but this phone really dragged, especially when switching apps, and this became quite frustrating. Another problem which I have only experienced with this phone is if you are using a map app for navigation and you switch apps, upon returning to the map app, your location is lost and you have to re-enter the address and restart the navigation. This is not only annoying, but also dangerous if you are driving. Now for the worst part... 3 weeks after purchasing this phone, the WiFi stopped working. The phone showed that the WiFi was turned on, but it was getting no signals from any of the WiFi networks that I normally connect to. All in all, without exaggerating, this is one of the worst phones that I have owned. I am just glad that I am a Prime customer and that I am able to ship it back with no hassles.";13;1
Samsung S5230 Tocco Lite Unlocked Phone with Quad-Band GSM, 3 MP Camera and MicroSD Slot - International Version No Warranty (Noble Black);Samsung;55.55;5;I think this phone is great! I got it as a gift for my boyfriend and he can't put it down. It has everything you need in a phone and more. Touchscreen works great and it has tons of useful applications. Battery lasts like 5 or 6 days. I can't explain how happy I am with this purchase. My mom already said she wanted the same phone for her birthday and I am giving thought to the idea of getting one for myself as well.;13;1
Samsung Galaxy Ace 4 Neo G318M 4GB Single Sim - Factory Unlocked Phone - Retail Packaging (Black);Samsung;179.99;4;I thought it had a front camera did not realize until the person in a different country told me it did not have one. the phone is good other wise.;13;1
"Samsung Galaxy A8 SM-A8000 16GB Black, Dual Sim, 5.7"",GSM Unlocked Iernational Version, No Warranty";SAMSUNG;247.49;5;Just a quick review,i traded this off a galaxy a7 for this phone,definately worth it,faster,more features and a thumbprint scanner,all in all a very solid cheaper alternative to a galaxy note 5,just a side note..actually i just wanted to make a pun,i have no side notes..;13;1
"Samsung Galaxy A8 Duos Sm-a8000 White (Factory Unlocked) 5.7"" , 16gb , Dual Sim Luxury Phone no warranty";Samsung;254.99;5;Just a quick review,i traded this off a galaxy a7 for this phone,definately worth it,faster,more features and a thumbprint scanner,all in all a very solid cheaper alternative to a galaxy note 5,just a side note..actually i just wanted to make a pun,i have no side notes..;13;1
Samsung Galaxy S5 Active G870a 16GB Unlocked GSM Extremely Durable Smartphone w/ 16MP Camera - Titanium Gray;Samsung;259.99;1;Phone was in good shape but when I tried to do software update it wouldn't take I called att they told me it had been under a different number and had a history of not accepting updates. Do not purchase from Super 18 Deals;13;1
Samsung Galaxy Note 3 (SM-N900V) - 32GB Verizon + GSM Smartphone - Black (Certified Refurbished);Samsung;209.99;1;This item is NOT unlocked for other carriers other than Verizon. Now I have spent more money to get it unlocked. Dont waste your time.;13;1
Samsung Galaxy S6 (SM-G920V) - 32GB Verizon + GSM Smartphone - Black Sapphire (Certified Refurbished);Samsung;329.99;5;This phone is amazing! I was initially very scared to order this because when it did it had no reviews for it but I'm glad I did! I've had it for about two months and it works amazing. I can honestly say this is the best phone I ever owned. It was easy to connect it with straight talk and I definitely do not regret my purchase;13;1
Sony Xperia XZ - Unlocked Smartphone - 32GB - Mineral Black (US Warranty);Sony;649.99;5;Lovely phone, silky smooth operation, photos look great. Could not be happier. Getting a better TMobile signal strength than my previous Sony Xperia Z5 for some reason, more signal bars in a given geographic area. I forgot to call TMobile to update new phone IMEI number and it disconnected from network after a while. I just called to update them with new phone info and it works like a champ again. Oh yeah- no bloatware.There is no other phone I'd want to own. Period.;13;1
Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (YELLOW) - International Stock No Warranty;Sony;429.89;5;The Z5C is a phone I wished that Sony would bring state side, but it appears as though plans to do that aren't in the pipeline. This is probably due to the bad marketing job from Sony in America, and a botched phone agreement with a couple of the big carriers. The Z5C is a phone for someone who values a compact size phone that has power, good battery life, good camera, and isn't looking to watch videos. There are plenty of reviews out there about what the critics think, but I just want to point out a couple of big wins for me.1. This phone allows me to stream music over bluetooth headphones while taking pictures at the same time. I value this because I work at a gym and usual do both things at the same time. When I take a photo there is no skip in the music. Everything is seamless. It is something that other phones can't do (Samsung S6 Edge).2. This phone has a very stock flavor of Android. While I wish it had marshmallow right now for the SD card system integration and doze features. Sony does plan on pushing out Marshmallow for this phone. For the time being, I'll just use the SD card slot for video and photos. The Stamina feature that Sony puts on the system appears to help a lot with battery longevity.3. I can use the phone on AT&T (Not verified) or T-Mobile (verified) workingPlease don't hesitate to ask a question about the phone. I was a little nervous about purchasing it at first, but worth it.;13;1
"Neoix RAKKAUS 4G LTE Quad Core Unlocked Smartphone 5.5"" HD Display, White";Neoix;149.1;3;1-15-16 ..This will be an ongoing review of Neoix Rakkaus phone . Phone arrived 3 days after order in good condition . Nice box with quick start guide ,charger, (2) screen protectors, one already installed , ear buds and short and long usb cords for wall mount charger. I was hoping the phone would have a manual but it did not. Quick start guide was very basic. Battery was not installed and was not even partially charged. I would like to also note that I sent two different emails to Neoix with questions about phone after purchase and neither have been answered yet. One question was about a phone case. I noticed in the questions section that they replied a case would be sent with new purchases. I did not receive one.Now on to the phone review. So far , it seems very fast and very nicely laid out on the home pages. Controls are familiar and work flawlessly so far. I had no problem connecting to my wifi or setting up to my straight talk provider. So far I am happy with the phone. Not so much with the seller at this point. Will update again soon.8/13/16Well The phone is still working but there are issues. First , this phone will randomly delete my contacts. Then sometimes when I search for a contact , it doesn't find it but when they text or call they reappear. Volume is not very loud for ringer. Talk volume is fine . Phone sometimes won't download pics during texting. Even if on wifi. That along with the fact that it is not going to upgrade to marshmallow is very disappointing. I had high hopes but I am currently looking for another phone. Dropped rating from 4 starts to 3;14;1
Samsung Galaxy Note 4 N910C Unlocked Cellphone, 32GB, Frost White;Samsung;449.99;5;Great device. Get this variant of the Note 4 if you want it on U.S. GSM carriers such as Straight Talk, AT&T, T-Mobile, etc. LTE is available with this variant as well. The charger that comes with the device is not for the U.S., but seller did include adapter.;14;1
Sony Xperia X unlocked smartphone,32GB Rose Gold (US Warranty);Sony;399.99;5;Having tried almost every recent Sony Xperia phone in the past 3 years or so, this is by far one of the best since the Xperia Z3 Compact. It's faster than the Z5 series (Antutu and everyday usage). Snappy, no lag, camera is soon much quicker and better photos. And unless you really want the water proofing or care for benchmarks, no reason to get the thicker and bulkier X Performance variant. I don't do games on the phone so the processor is more than enough and feels just as fast as any other phone in daily usage.The screen and design puts it on the same level as other flagships. Curved and flush with the bezels, smooth and feels premium. I have an iPhone 6S as well and I finally feel the Sony has that same polished and feel when you hold it in your hand. Price could be a little cheaper but Sony is always a little pricier than others. Size is a perfect balance I think between bulky 5.5+ phones and smaller 4.x phones.;14;1
Sony Xperia XA Ultra unlocked smartphone,16GB White (US Warranty);Sony;329.99;1;"The phone itself is great but the software contains a bug that drains the battery fast even while it's asleep. Apparently the bug causes the phone not to enter sleep properly and also a bug dealing with WiFi scanning. Sony is suppose to provide a fix at some point. I like the phone so much that I would like to deal with it until the update but the bug is so bad that I don't think that's possible. For example, my phone had around 55-65% left and after 8 hours of absolutely no use, the battery was completely dead. Even using temporary fixes people provide online couldn't alleviate the problem for me. I'm disappointed that I am going to have to return and look for something else because it has a great screen, takes fabulous pictures, speaker is loud but sounds a little ""tin-y"" and seems to be the perfect size I'm looking for in a phablet. The white option for this phone makes it look sick as well. The only things I would change is have the volume rocker more towards the top of the phone on the side instead of in the middle on the side, move the on/off button to the top of the phone. Moving these would make it easier to use and would make finding a car mount easier. Have a user replaceable battery, and have the phone charge faster (they advertise that it's a fast charge, but coming from a Samsung note 4, it's far from a fast charge. Might have to buy a different charger to accomplish that). And fix the battery drain bug asap.UPDATE: If anyone has purchased this phone and is dealing with the battery drain issue, I have been able to decrease the battery drain by installing the app: 360 Battery Plus and also turning off WiFi scanner in the settings menu. This seems to have made the issue more tolerable if you decide to keep the phone until Sony fixes it. Hope this helps you like it did for me.";14;1
Honor 8 Dual Camera Unlocked Phone 32GB - Midnight Black - GSM - US Warranty;Huawei;399.99;5;I got this phone as a temporary phone after Samsung recalled my galaxy Note 7. Amazon had a deal for Colombus day -$50 so I got this for $350. I was blown away with the look of the glass casing. It is a beautiful phone. The futures are great also. Just got to get used to huawei's os. This phone is definitely worth the price!;15;1
Nokia 2720 Fold Unlocked Phone With 1.3mp Camera, Bluetooth and Speakerphone(Black);Nokia;269.1;5;If you want a simple flip phone without the bells and whistles of the more common phones that have internet, ect. than this if for you. It has great simple features. It has an extra loud ringer setting and an option for a simultanious ringer/vibration setting which I like best. On other flip phones, it's either or. Great price too. I love this phone.;15;1
Samsung GALAXY S4 I9500 Unlocked GSM Smartphone with Multi-Touchscreen, Octa-Core Processor and 13MP Camera (White);Samsung;319.99;1;"Be forewarned. The product description led me to believe I was purchasing an UNLOCKED international version phone. When I received the phone in Afghanistan (for future use in Nepal), the box was clearly labeled ""FOR US SIM ONLY"". Upon powering the phone, I was faced with the sim unlock code screen. I contacted the seller on July 13th to inquire about this issue and was informed that he would forward the issue to his ""tech department"" with a reply within 1 business day. It is now 10 days later and I have received no response from the seller and ended up purchasing an unlock code.The phone itself is a good product but others (who may find themselves in a similar situation as myself) need to be careful. I am led to believe that the seller has either misrepresented the product or does not stand behind his sales. I would think twice before purchasing from the seller ""SNOWMAN"".";15;1
Sony Xperia E C1504 Unlocked Android Phone--U.S. Warranty (White);Sony;34.99;1;This is rediculous. I bought this item and I called the customer service of Amazon to ask if it was unlocked (even though nothing was written on it) and she confirmed that it was. And guess what?...... it was a looked phone. I bought this phone to go back to my country with it, but now that I m here I realized that it was a locked phone (aka it does not work).Thank you amazon for waisting my money,I was furious becaause I asked to double ckeck but..... grrrrrrrrr;15;1
Apple iPhone SE 16GB Factory Unlocked LTE Smartphone - Silver (Certified Refurbished);Apple;349.99;3;"The charger doesn't charge as fast as an ""actual"" iPhone charger and the phone did NOT come with headphones.";16;1
Apple iPhone 6s 64GB Unlocked GSM 4G LTE Smartphone w/12MP Camera - Space Gray (Certified Refurbished);Apple;499.91;1;very deep scratches!! not as good as it says! hate it! I bought a 5s from another seller and it came as new.;16;1
Apple iPhone 6s 64GB Unlocked GSM Smartphone - Rose Gold (Certified Refurbished);Apple;799.99;1;very deep scratches!! not as good as it says! hate it! I bought a 5s from another seller and it came as new.;16;1
Apple iPhone 5 16GB - Unlocked - Black (Certified Refurbished);Apple;124;5;Very good product, very good condition! Works perfect so far!;16;1
Apple iPhone 5 16GB - Unlocked - Black (Certified Refurbished);Apple;124;5;Very good product, very good condition! Works perfect so far!;16;1
Apple iPhone 6 128GB Silver AT&T;Apple;599.95;1;Very unhappy phone only worked for about a week and a half. Then it started having a lot technical problems. It first started with the screen showing everything very uneven. Can not even tell faces off. The finger print button never work. Etc. Seller refused to exchange or refund. A lot of money thrown away. Upsetting.;16;1
Apple iPhone 2G 8GB (Black);Apple;129;5;Well I'm not sure if this one said unlocked or not but it came to us locked. However by looking it up we were able to jailbreak and unlock it. I think this is a good phone for the price. I would most defense recommend people getting it if they aren't looking to keep up with the times. However every experience is different but I think it was worth it.;16;1
Apple iPhone 4 A1332 32GB Black (GSM Unlocked);Apple;75;1;"When I got the package everything looked all right, but appearances can be deceiving. The USB connector would not accept any cable, just the one shipped inside. This is weird, but I could live with that glitch. Then, 2 weeks later, I noticed that all pictures taken with the front camera got blured and the 5M Pixels back camera had some issues in focusing the image.After 2 months using, I figured some extra bad surprises. The front speaker just went dead 3 days ago, the phone wont ring or produce any sound anymore!!!! Also, there is something wrong with the earphone jack as well, because during song playing we can hear ""pops"" and sudden pauses, just like in vynil players. Moreover, the ""Face Proximity Sensor"" never worked, but I didnt even know it exists, so I could not find out sooner.I took it to an Apple authorized Repair Shop, and to my surprise I was informed that identified that the iPhone was refurbished with a lot of low quality spare parts, including the cameras (back and front ones), and even the front touch screen glass!!I have no doubt that the phone was not ""Very good"" as advertised. Not at all!! I payed a good money for it, and will cost me a lot of extra money to repair it, which is not acceptable.";16;1
Blackberry 9650 Bold Unlocked GSM Smartphone with 3 MP Camera, Bluetooth, 3G, Wi-Fi, and MicroSd Slot (Black);BlackBerry;73.99;1;WASTE OF MONEY, DONT BUY IT!Before i bought it i did an intensive research about what was the best blackberry for me at the best price.When i saw this particular phone from this seller i didnt think the price was the right, and still dont.When the phone arrived , hanging loose in the box with the charger in the middle, i immediately noticed something wasnt right. i turned it on and the battery went for only a few minutes. I charged a complain and after some days the seller answered. Took me a week to solve the problem. two batterys where sent to me ( after one more week of waiting). When i was actually able to use the phone i noticed I wasnt able to connect neither to wifi or 3G (wich are very important for a blackberry). I talked to the seller again and he wasnt able to solve it, or give my money back. i tried to solve the problem by myself in mobike stores but they all said it was a problem from the phone.I wasted tons of money on this phone, cant ise it properly and the seller didnt even try to solve it.THIS WAS A MASSIVE WASTE OF MONEY. BAD PHONE AND BAD SELLER.MY ADVICE: dont buy it.Thanks for reading;16;1
Blackberry Bold Touch 9930 Unlocked GSM Phone with OS 7, Touchscreen, QWERTY Keyboard, 5MP Camera, Video, GPS, Wi-Fi, Bluetooth, NFC and microSD Slot - Black;Blackberry;103.6;1;When announcing that is only GSM, no, actually it is selling GSM and CDMA, so functional for use in other countries.Only phones AT & T and T-Mobile are GSM only.With this announcement induce buyers mistake. It is not correct;16;1
"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - White";BLU;109.99;2;"UPDATE: 9/16/16This phone is now bricked. Went to use it to check my email and it rebooted to the frowny face.The good:Windows Phone OS makes excellent use of the 720p display.Upgrades to Windows 10 with no problems.It is a very easy device to develop applications for.Looks great/modern.Snappy for a lightweight processor.Battery life is fairly decent.Hardware buttons are a bonus.My wife said my Skype call to her sounded better than any other device I own.Unlocked and Dual Sim.Offline maps support built in.Probably THE MOST secure phone on the market right now. (Basically no viruses, malware, spyware or exploits).Should work perfectly fine with pre-paid or no-contract Sims (even FreedomPop).The bad:Rear facing speaker.NO USB DAC support, audiophiles should run away very fast from this phone.Typical lack of apps that any Windows Phone suffers from.Apparent lack of NFC.I do not believe it works with HDMI output either. (miracast might work, but Windows 10 devices are virtually non-existent)Had about 3-4 device reboots since buying.The ugly:Apparently no USB keyboard/mouse/hub support.Microsoft has discontinued Windows Phone hardware.Microsoft may push a ""Surface Phone"" type platform that may alienate Windows Phone further (may not be compatible).VERY limited smartwatch compatibility. I have a fitbit clone and a Meta M1 smarwatch - neither work on Windows Phone.No Google Hangouts (or Google Voice VOIP dialing) not a problem if you use SKYPE however..Lot of apps that were on Windows Phone are now withdrawing, example of a major App to leave the party is Waze.No Snapchat as well as other major apps you might possibly miss.Other notable items:Device comes with a flexible case, phone cable, phone plug, screen protector.";16;1
"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - Yellow";BLU;109.99;2;"UPDATE: 9/16/16This phone is now bricked. Went to use it to check my email and it rebooted to the frowny face.The good:Windows Phone OS makes excellent use of the 720p display.Upgrades to Windows 10 with no problems.It is a very easy device to develop applications for.Looks great/modern.Snappy for a lightweight processor.Battery life is fairly decent.Hardware buttons are a bonus.My wife said my Skype call to her sounded better than any other device I own.Unlocked and Dual Sim.Offline maps support built in.Probably THE MOST secure phone on the market right now. (Basically no viruses, malware, spyware or exploits).Should work perfectly fine with pre-paid or no-contract Sims (even FreedomPop).The bad:Rear facing speaker.NO USB DAC support, audiophiles should run away very fast from this phone.Typical lack of apps that any Windows Phone suffers from.Apparent lack of NFC.I do not believe it works with HDMI output either. (miracast might work, but Windows 10 devices are virtually non-existent)Had about 3-4 device reboots since buying.The ugly:Apparently no USB keyboard/mouse/hub support.Microsoft has discontinued Windows Phone hardware.Microsoft may push a ""Surface Phone"" type platform that may alienate Windows Phone further (may not be compatible).VERY limited smartwatch compatibility. I have a fitbit clone and a Meta M1 smarwatch - neither work on Windows Phone.No Google Hangouts (or Google Voice VOIP dialing) not a problem if you use SKYPE however..Lot of apps that were on Windows Phone are now withdrawing, example of a major App to leave the party is Waze.No Snapchat as well as other major apps you might possibly miss.Other notable items:Device comes with a flexible case, phone cable, phone plug, screen protector.";16;1
"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - Grey";BLU;99.89;2;"UPDATE: 9/16/16This phone is now bricked. Went to use it to check my email and it rebooted to the frowny face.The good:Windows Phone OS makes excellent use of the 720p display.Upgrades to Windows 10 with no problems.It is a very easy device to develop applications for.Looks great/modern.Snappy for a lightweight processor.Battery life is fairly decent.Hardware buttons are a bonus.My wife said my Skype call to her sounded better than any other device I own.Unlocked and Dual Sim.Offline maps support built in.Probably THE MOST secure phone on the market right now. (Basically no viruses, malware, spyware or exploits).Should work perfectly fine with pre-paid or no-contract Sims (even FreedomPop).The bad:Rear facing speaker.NO USB DAC support, audiophiles should run away very fast from this phone.Typical lack of apps that any Windows Phone suffers from.Apparent lack of NFC.I do not believe it works with HDMI output either. (miracast might work, but Windows 10 devices are virtually non-existent)Had about 3-4 device reboots since buying.The ugly:Apparently no USB keyboard/mouse/hub support.Microsoft has discontinued Windows Phone hardware.Microsoft may push a ""Surface Phone"" type platform that may alienate Windows Phone further (may not be compatible).VERY limited smartwatch compatibility. I have a fitbit clone and a Meta M1 smarwatch - neither work on Windows Phone.No Google Hangouts (or Google Voice VOIP dialing) not a problem if you use SKYPE however..Lot of apps that were on Windows Phone are now withdrawing, example of a major App to leave the party is Waze.No Snapchat as well as other major apps you might possibly miss.Other notable items:Device comes with a flexible case, phone cable, phone plug, screen protector.";16;1
GreatCall Jitterbug Plus Senior Cell Phone with 1-Touch Operator Access (Silver);GreatCall;129.99;1;I returned it for credit since I found it was not compatible with my ATT service. There was no fault with the phone. It is recommended as the best to be used with my hearing aids/;16;1
HTC 10 M10h 64GB ROM 4GB RAM 5.2-Inch 12MP 4G LTE Factory Unlocked International Stock No Warranty (TOPAZ GOLD);HTC;685;5;This smartphone is the best of the world, despite the lack of publicity (the best cars in the world don't have many publicity spots). Very fast & stable, looooong battery life. Nice sleek design. Almost professional pics and selfies. Good sound. Scanner is lighting fast (good job!!). Thanks again HTC for bringing best smartphone on the market. Works fine in Aruba. :);16;1
HTC 10 M10h 64GB ROM 4GB RAM 5.2-Inch 12MP 4G LTE Factory Unlocked International Stock No Warranty (GLACIER SILVER);HTC;799;5;This smartphone is the best of the world, despite the lack of publicity (the best cars in the world don't have many publicity spots). Very fast & stable, looooong battery life. Nice sleek design. Almost professional pics and selfies. Good sound. Scanner is lighting fast (good job!!). Thanks again HTC for bringing best smartphone on the market. Works fine in Aruba. :);16;1
HTC 10 32GB ROM 4GB RAM 5.2-Inch 12MP 4G LTE Factory Unlocked International Stock No Warranty (GLACIER SILVER);HTC;529.99;5;This smartphone is the best of the world, despite the lack of publicity (the best cars in the world don't have many publicity spots). Very fast & stable, looooong battery life. Nice sleek design. Almost professional pics and selfies. Good sound. Scanner is lighting fast (good job!!). Thanks again HTC for bringing best smartphone on the market. Works fine in Aruba. :);16;1
HTC 10 32GB ROM 4GB RAM 5.2-Inch 12MP 4G LTE Factory Unlocked - Carbon Grey (International Version - No Warranty);HTC;537.46;5;This smartphone is the best of the world, despite the lack of publicity (the best cars in the world don't have many publicity spots). Very fast & stable, looooong battery life. Nice sleek design. Almost professional pics and selfies. Good sound. Scanner is lighting fast (good job!!). Thanks again HTC for bringing best smartphone on the market. Works fine in Aruba. :);16;1
Lenovo A916 8GB Black, Dual Sim, 5.5 inch, Unlocked International Model, No Warranty;Lenovo;88.89;1;This phone was full of bloatware. You can not get all of the Chinese language off of this phone it will still show up in apps and on your contact no matter if you have it set for English. I could not get anything higher than 3G data speed on this phone with AT&T. I only had this phone for about a week before I returned it.;16;1
Lenovo A916 8GB Black, Dual Sim, 5.5 inch, Unlocked International Model, No Warranty;Lenovo;88.89;1;This phone was full of bloatware. You can not get all of the Chinese language off of this phone it will still show up in apps and on your contact no matter if you have it set for English. I could not get anything higher than 3G data speed on this phone with AT&T. I only had this phone for about a week before I returned it.;16;1
Lenovo A916 4G Unlocked Smartphone (gift-8GB TF Card) 5.5 inch Android 4.4 MT6592M+6290 Octa 8 Core 1.4GHz 1GB 8GB 13MP Dual SIM FDD-LTE & WCDMA & GSM (Black+ 8GB TF Card);Lenovo;89.99;1;This phone was full of bloatware. You can not get all of the Chinese language off of this phone it will still show up in apps and on your contact no matter if you have it set for English. I could not get anything higher than 3G data speed on this phone with AT&T. I only had this phone for about a week before I returned it.;16;1
Nokia Lumia 1320 Yellow 8GB Factory Unlocked GSM - International Version phone - No Warranty;Nokia;188.99;3;"I am upset only to the fact that they are advertising that it is 4G, yes it is, but not on US networks. On T-mobile it is only capable of 2G; The RM-994 is capable of 3G on at&t network only, T-mobiles 2G. The RM-996 is only 2G capable in the US. So please know this before you buy, Like I did..";16;1
Samsung Galaxy Note 4 N910a 32GB GSM Unlocked Smartphone Charcoal Black (Certified Refurbished);Samsung;338.99;5;Very impressed with the condition of this phone. Looks practically new. T-Mobile bloat ware loaded vs AT&T...but as soon as I booted up with my simple card, automatically update to the newest version of lollipop. Couldn't do that with the unlocked AT&T Note 3 that I passed on to my spouse. Will be back.;16;1
Samsung Galaxy Note 4 N910a 32GB GSM Unlocked Smartphone Frost White (Certified Refurbished);Samsung;449.99;5;Very impressed with the condition of this phone. Looks practically new. T-Mobile bloat ware loaded vs AT&T...but as soon as I booted up with my simple card, automatically update to the newest version of lollipop. Couldn't do that with the unlocked AT&T Note 3 that I passed on to my spouse. Will be back.;16;1
Samsung Galaxy Mega 6.3 I527 16GB Unlocked GSM 4G LTE Smartphone w/ 8MP Camera - Black;Samsung;304.99;5;"What a savings buying it as a refurb! One thing happened though that turned out to be easily resolved: my PC didn't recognize the phone when it was connected. I was on the phone for 2 hrs with Samsung but they couldn't help me. I finally decided to call the Seller thinking I got a defective phone but I was so wrong. I should've called him first! He answered from his cell phone & knew exactly what to do. He walked me through a couple steps, undoing what they needed to do to unlock the phone. (""Dial"" *#0808# & then the USB settings come up. Changed it to MTP+ADB & that's it!) We're good to go. He was very professional & asked me to call him first if i have any other issues.I was able to insert my T-Mobile SIM card & everything has been working great.";16;1
